pr_id,repo_id,number,agent,state,created_at,merged_at,closed_at,has_human_comment,has_human_review,has_human_commit,scenario_label
3069495973,425803244,2699,Devin,closed,2025-05-16T16:59:35Z,,2025-05-25T15:56:28Z,1,1,0,S1_Human_reviewed
3019942035,839216423,1520,Devin,closed,2025-04-25T12:35:14Z,2025-04-30T12:02:11Z,2025-04-30T12:02:11Z,1,1,1,S2_Human_coedited
3019973626,839216423,1524,Devin,closed,2025-04-25T12:49:10Z,2025-05-01T10:21:23Z,2025-05-01T10:21:23Z,1,1,1,S2_Human_coedited
2945366407,839216423,978,Devin,closed,2025-03-25T05:54:22Z,2025-03-25T08:05:12Z,2025-03-25T08:05:12Z,1,1,0,S1_Human_reviewed
2983438424,409867754,3794,Devin,closed,2025-04-09T17:22:32Z,,2025-04-18T14:29:10Z,0,1,0,S1_Human_reviewed
2848656258,678526156,3768,Devin,closed,2025-02-12T15:49:04Z,2025-02-12T17:52:38Z,2025-02-12T17:52:38Z,0,1,0,S1_Human_reviewed
2807926714,727378032,1968,Devin,closed,2025-01-23T21:17:26Z,2025-01-24T16:11:35Z,2025-01-24T16:11:35Z,0,1,1,S2_Human_coedited
2932761138,254328371,3740,Devin,closed,2025-03-19T18:26:45Z,2025-05-15T09:46:06Z,2025-05-15T09:46:06Z,1,1,1,S2_Human_coedited
2932838782,254328371,3747,Devin,closed,2025-03-19T18:58:47Z,2025-05-16T09:34:11Z,2025-05-16T09:34:11Z,1,1,1,S2_Human_coedited
3195989523,352436122,3616,Devin,closed,2025-07-02T13:47:48Z,2025-07-04T19:04:05Z,2025-07-04T19:04:05Z,1,1,1,S2_Human_coedited
2924044208,81314550,3627,Devin,closed,2025-03-17T07:38:02Z,2025-03-23T07:17:16Z,2025-03-23T07:17:16Z,1,1,0,S1_Human_reviewed
3138517311,679017521,1064,Devin,closed,2025-06-12T01:51:04Z,2025-06-15T08:03:22Z,2025-06-15T08:03:22Z,0,1,1,S2_Human_coedited
3106088398,496817075,3883,Devin,closed,2025-05-31T21:59:13Z,2025-05-31T22:43:12Z,2025-05-31T22:43:12Z,1,1,1,S2_Human_coedited
3185693407,283046497,62436,Devin,closed,2025-06-29T03:08:08Z,,2025-07-04T20:57:36Z,1,1,1,S2_Human_coedited
3185780307,28478929,1605,Devin,closed,2025-06-29T05:33:14Z,2025-06-29T05:36:40Z,2025-06-29T05:36:40Z,0,1,0,S1_Human_reviewed
2824282372,425803244,2318,Devin,closed,2025-01-31T19:52:19Z,2025-01-31T22:00:11Z,2025-01-31T22:00:11Z,1,1,0,S1_Human_reviewed
3065134094,1883312,189,Devin,closed,2025-05-15T06:41:05Z,2025-05-16T12:25:26Z,2025-05-16T12:25:26Z,0,1,0,S1_Human_reviewed
2972042807,839216423,1156,Devin,closed,2025-04-04T11:07:27Z,2025-04-04T11:54:08Z,2025-04-04T11:54:08Z,0,1,0,S1_Human_reviewed
2972183405,839216423,1161,Devin,closed,2025-04-04T12:09:01Z,2025-04-04T13:01:44Z,2025-04-04T13:01:44Z,1,1,0,S1_Human_reviewed
3128149830,575321313,1511,Devin,closed,2025-06-08T09:40:59Z,2025-06-08T09:44:41Z,2025-06-08T09:44:41Z,0,1,0,S1_Human_reviewed
3040091511,896203400,52,Devin,closed,2025-05-05T15:50:33Z,2025-05-08T10:00:21Z,2025-05-08T10:00:21Z,0,1,1,S2_Human_coedited
3111616201,400215964,8427,Devin,closed,2025-06-02T20:58:11Z,2025-06-02T21:39:41Z,2025-06-02T21:39:41Z,0,1,0,S1_Human_reviewed
3112246853,839216423,1855,Devin,closed,2025-06-03T03:26:51Z,2025-06-03T05:39:47Z,2025-06-03T05:39:47Z,1,1,1,S2_Human_coedited
3112357523,839216423,1860,Devin,closed,2025-06-03T04:38:06Z,,2025-06-03T06:06:26Z,1,1,0,S1_Human_reviewed
3090520685,350360184,21523,Devin,closed,2025-05-26T09:09:20Z,2025-05-30T12:56:49Z,2025-05-30T12:56:49Z,1,1,1,S2_Human_coedited
3034754393,591435512,560,Devin,closed,2025-05-01T21:31:07Z,2025-05-02T22:28:01Z,2025-05-02T22:28:01Z,1,1,1,S2_Human_coedited
2909659518,430749584,6854,Devin,closed,2025-03-11T08:45:13Z,2025-03-11T11:56:54Z,2025-03-11T11:56:54Z,0,1,0,S1_Human_reviewed
3203892962,752526884,713,Devin,closed,2025-07-04T23:47:58Z,,2025-07-13T15:49:38Z,1,1,0,S1_Human_reviewed
2989346669,496817075,3634,Devin,closed,2025-04-11T17:52:53Z,2025-04-11T18:35:06Z,2025-04-11T18:35:06Z,1,1,0,S1_Human_reviewed
2811838511,894659403,278,Devin,closed,2025-01-26T23:14:49Z,,2025-02-04T16:02:40Z,1,1,0,S1_Human_reviewed
2811845130,894659403,283,Devin,closed,2025-01-26T23:33:40Z,,2025-01-27T00:46:43Z,1,1,0,S1_Human_reviewed
2811914033,894659403,286,Devin,closed,2025-01-27T01:26:27Z,2025-01-27T02:40:09Z,2025-01-27T02:40:09Z,0,1,0,S1_Human_reviewed
3099825876,351806852,12057,Devin,closed,2025-05-29T10:04:12Z,2025-05-29T11:17:51Z,2025-05-29T11:17:51Z,0,1,0,S1_Human_reviewed
3023344270,577975610,1301,Devin,closed,2025-04-27T21:54:10Z,2025-04-29T00:59:36Z,2025-04-29T00:59:36Z,1,1,1,S2_Human_coedited
3023395903,577975610,1303,Devin,closed,2025-04-27T23:49:25Z,2025-04-29T00:57:53Z,2025-04-29T00:57:53Z,0,1,1,S2_Human_coedited
2773911009,879473096,322,Devin,closed,2025-01-07T23:05:47Z,2025-01-08T00:42:06Z,2025-01-08T00:42:06Z,1,1,1,S2_Human_coedited
2887628012,920229736,701,Devin,closed,2025-02-28T16:46:38Z,2025-02-28T16:50:52Z,2025-02-28T16:50:52Z,0,1,0,S1_Human_reviewed
2790142805,894659403,227,Devin,closed,2025-01-15T15:22:57Z,2025-01-15T16:20:28Z,2025-01-15T16:20:28Z,0,1,1,S2_Human_coedited
3246973819,350360184,22655,Devin,closed,2025-07-21T02:19:09Z,2025-07-23T09:58:09Z,2025-07-23T09:58:10Z,1,1,1,S2_Human_coedited
2761288801,350360184,18392,Devin,closed,2024-12-27T21:33:28Z,,2025-01-23T18:13:28Z,1,1,0,S1_Human_reviewed
3027021164,577975610,1317,Devin,closed,2025-04-29T04:36:57Z,2025-04-30T03:07:32Z,2025-04-30T03:07:32Z,1,1,0,S1_Human_reviewed
2921595103,283046497,55781,Devin,closed,2025-03-15T01:40:52Z,2025-03-15T01:54:06Z,2025-03-15T01:54:06Z,0,1,0,S1_Human_reviewed
2858841754,425803244,2385,Devin,closed,2025-02-17T21:40:27Z,2025-02-17T23:14:43Z,2025-02-17T23:14:43Z,0,1,0,S1_Human_reviewed
3036832268,577975610,1343,Devin,closed,2025-05-02T21:02:45Z,2025-05-04T21:15:36Z,2025-05-04T21:15:36Z,0,1,0,S1_Human_reviewed
3036942797,923332984,10,Devin,closed,2025-05-02T22:44:33Z,2025-05-03T00:35:11Z,2025-05-03T00:35:11Z,0,1,0,S1_Human_reviewed
2914035697,727378032,2046,Devin,closed,2025-03-12T13:44:26Z,2025-03-12T14:30:38Z,2025-03-12T14:30:38Z,0,1,1,S2_Human_coedited
3033217495,839216423,1570,Devin,closed,2025-05-01T05:43:08Z,2025-05-01T07:02:08Z,2025-05-01T07:02:08Z,1,1,0,S1_Human_reviewed
3115293385,440017777,245,Devin,closed,2025-06-03T20:06:22Z,,2025-06-12T15:23:07Z,1,1,0,S1_Human_reviewed
3116814112,400215964,8441,Devin,closed,2025-06-04T07:32:59Z,,2025-06-08T17:39:43Z,1,1,1,S2_Human_coedited
3092080816,752526884,677,Devin,closed,2025-05-26T21:25:04Z,2025-05-26T22:46:30Z,2025-05-26T22:46:30Z,1,1,1,S2_Human_coedited
3092750594,400215964,8391,Devin,closed,2025-05-27T06:32:00Z,2025-05-27T16:51:27Z,2025-05-27T16:51:27Z,1,1,0,S1_Human_reviewed
2838837697,425803244,2351,Devin,closed,2025-02-07T18:41:04Z,2025-02-07T19:17:48Z,2025-02-07T19:17:48Z,1,1,0,S1_Human_reviewed
3220699146,577975610,1484,Devin,closed,2025-07-10T21:02:38Z,2025-07-10T22:18:35Z,2025-07-10T22:18:35Z,0,1,0,S1_Human_reviewed
3220805963,577975610,1485,Devin,closed,2025-07-10T21:50:55Z,2025-07-10T23:10:53Z,2025-07-10T23:10:54Z,0,1,0,S1_Human_reviewed
3220834334,283046497,62912,Devin,closed,2025-07-10T22:04:58Z,2025-07-10T23:20:51Z,2025-07-10T23:20:51Z,0,1,0,S1_Human_reviewed
3220834453,283046497,62913,Devin,closed,2025-07-10T22:05:03Z,2025-07-10T23:21:44Z,2025-07-10T23:21:44Z,0,1,0,S1_Human_reviewed
3220842057,283046497,62915,Devin,closed,2025-07-10T22:09:53Z,2025-07-11T00:40:18Z,2025-07-11T00:40:18Z,1,1,0,S1_Human_reviewed
3221374895,577975610,1492,Devin,closed,2025-07-11T03:37:29Z,2025-07-11T18:42:45Z,2025-07-11T18:42:45Z,0,1,0,S1_Human_reviewed
3004184100,839216423,1401,Devin,closed,2025-04-18T06:55:01Z,2025-04-20T23:42:44Z,2025-04-20T23:42:44Z,0,1,0,S1_Human_reviewed
3004609082,352436122,3348,Devin,closed,2025-04-18T10:00:59Z,2025-04-18T10:38:07Z,2025-04-18T10:38:07Z,0,1,0,S1_Human_reviewed
3124022276,839216423,1917,Devin,closed,2025-06-06T08:21:54Z,2025-06-09T04:48:54Z,2025-06-09T04:48:54Z,1,1,1,S2_Human_coedited
3124419919,575321313,1505,Devin,closed,2025-06-06T10:50:51Z,2025-06-06T13:29:36Z,2025-06-06T13:29:36Z,0,1,1,S2_Human_coedited
3081226179,350360184,21449,Devin,closed,2025-05-21T19:32:29Z,2025-05-23T12:57:37Z,2025-05-23T12:57:37Z,0,1,1,S2_Human_coedited
3081331751,949433844,61,Devin,closed,2025-05-21T20:24:24Z,,2025-05-21T20:31:41Z,1,1,0,S1_Human_reviewed
2965833400,839216423,1084,Devin,closed,2025-04-02T09:44:42Z,2025-04-03T11:26:32Z,2025-04-03T11:26:32Z,1,1,1,S2_Human_coedited
3022322894,894786740,127,Devin,closed,2025-04-26T21:17:15Z,2025-04-26T21:25:02Z,2025-04-26T21:25:02Z,1,1,0,S1_Human_reviewed
2768057346,894659403,173,Devin,closed,2025-01-03T19:21:26Z,2025-01-04T11:46:10Z,2025-01-04T11:46:10Z,1,1,1,S2_Human_coedited
3181286662,1181779,7,Devin,closed,2025-06-27T04:18:06Z,2025-06-28T14:28:08Z,2025-06-28T14:28:08Z,0,1,0,S1_Human_reviewed
3182116698,839216423,2264,Devin,closed,2025-06-27T09:33:32Z,2025-07-02T09:54:08Z,2025-07-02T09:54:08Z,0,1,0,S1_Human_reviewed
2852521157,839216423,721,Devin,closed,2025-02-14T02:31:41Z,2025-02-14T03:53:05Z,2025-02-14T03:53:05Z,0,1,0,S1_Human_reviewed
2901506327,283046497,55239,Devin,closed,2025-03-06T21:49:19Z,2025-03-06T21:56:19Z,2025-03-06T21:56:19Z,0,1,0,S1_Human_reviewed
2901677234,678526156,4014,Devin,closed,2025-03-06T23:58:03Z,,2025-03-15T14:55:49Z,1,1,1,S2_Human_coedited
2902050510,839216423,821,Devin,closed,2025-03-07T05:30:53Z,2025-03-07T05:49:52Z,2025-03-07T05:49:52Z,1,1,0,S1_Human_reviewed
2928977855,352436122,3185,Devin,closed,2025-03-18T15:44:18Z,2025-03-18T15:49:37Z,2025-03-18T15:49:37Z,0,1,0,S1_Human_reviewed
3007551438,839216423,1417,Devin,closed,2025-04-21T04:47:51Z,2025-04-22T03:03:44Z,2025-04-22T03:03:44Z,0,1,0,S1_Human_reviewed
3132423347,839216423,1963,Devin,closed,2025-06-10T07:11:33Z,2025-06-10T07:32:49Z,2025-06-10T07:32:49Z,0,1,0,S1_Human_reviewed
3132429853,839216423,1964,Devin,closed,2025-06-10T07:14:18Z,2025-06-12T02:30:14Z,2025-06-12T02:30:14Z,0,1,1,S2_Human_coedited
3067625628,894786740,140,Devin,closed,2025-05-16T00:10:40Z,2025-05-16T00:29:17Z,2025-05-16T00:29:17Z,1,1,0,S1_Human_reviewed
3036581562,771479895,700,Devin,closed,2025-05-02T18:19:20Z,2025-05-02T19:20:35Z,2025-05-02T19:20:36Z,1,1,1,S2_Human_coedited
3229415342,350360184,22488,Devin,closed,2025-07-14T17:01:52Z,2025-07-16T13:43:06Z,2025-07-16T13:43:06Z,1,1,1,S2_Human_coedited
3231162110,839216423,2566,Devin,closed,2025-07-15T07:35:55Z,2025-07-16T02:02:56Z,2025-07-16T02:02:56Z,1,1,0,S1_Human_reviewed
2816527297,752526884,594,Devin,closed,2025-01-28T19:18:37Z,,2025-02-06T15:21:23Z,0,1,0,S1_Human_reviewed
2816690510,633262635,3817,Devin,closed,2025-01-28T20:50:00Z,2025-01-29T01:28:32Z,2025-01-29T01:28:32Z,0,1,1,S2_Human_coedited
2987146455,352436122,3307,Devin,closed,2025-04-10T23:18:14Z,2025-04-10T23:33:31Z,2025-04-10T23:33:31Z,0,1,0,S1_Human_reviewed
3013552792,839216423,1458,Devin,closed,2025-04-23T10:34:38Z,,2025-04-24T05:40:10Z,1,1,0,S1_Human_reviewed
3013980142,352436122,3379,Devin,closed,2025-04-23T13:14:43Z,2025-04-23T13:22:06Z,2025-04-23T13:22:06Z,0,1,0,S1_Human_reviewed
3015942635,839216423,1471,Devin,closed,2025-04-24T04:21:34Z,,2025-04-24T07:10:47Z,1,1,0,S1_Human_reviewed
3173794198,839216423,2189,Devin,closed,2025-06-25T01:57:21Z,2025-06-25T05:54:15Z,2025-06-25T05:54:15Z,0,1,0,S1_Human_reviewed
2952984765,283046497,56432,Devin,closed,2025-03-27T13:25:07Z,2025-03-27T14:17:14Z,2025-03-27T14:17:14Z,0,1,0,S1_Human_reviewed
2953630096,941289933,131,Devin,closed,2025-03-27T16:18:29Z,2025-03-27T17:02:47Z,2025-03-27T17:02:47Z,0,1,0,S1_Human_reviewed
2911866751,941289933,53,Devin,closed,2025-03-11T20:54:40Z,2025-03-11T22:10:19Z,2025-03-11T22:10:19Z,1,1,0,S1_Human_reviewed
3058727828,350360184,21268,Devin,closed,2025-05-13T04:29:46Z,2025-05-13T09:18:01Z,2025-05-13T09:18:01Z,0,1,0,S1_Human_reviewed
3220146897,577975610,1482,Devin,closed,2025-07-10T17:36:20Z,2025-07-10T17:43:23Z,2025-07-10T17:43:23Z,0,1,0,S1_Human_reviewed
3112470790,839216423,1861,Devin,closed,2025-06-03T05:34:15Z,2025-06-03T06:40:04Z,2025-06-03T06:40:04Z,0,1,0,S1_Human_reviewed
3114700813,400215964,8434,Devin,closed,2025-06-03T16:42:44Z,2025-06-03T20:00:51Z,2025-06-03T20:00:51Z,0,1,0,S1_Human_reviewed
3114992077,440017777,244,Devin,closed,2025-06-03T18:22:54Z,,2025-06-12T15:23:07Z,1,1,0,S1_Human_reviewed
2959039420,913914262,80,Devin,closed,2025-03-30T18:55:48Z,,2025-04-02T19:09:28Z,1,1,1,S2_Human_coedited
2959052862,496817075,3547,Devin,closed,2025-03-30T19:24:58Z,2025-03-30T19:44:49Z,2025-03-30T19:44:49Z,0,1,0,S1_Human_reviewed
2959059531,685141528,717,Devin,closed,2025-03-30T19:38:42Z,2025-03-30T20:06:00Z,2025-03-30T20:06:00Z,0,1,1,S2_Human_coedited
2959068895,752526884,646,Devin,closed,2025-03-30T19:59:25Z,,2025-04-24T15:23:57Z,1,1,1,S2_Human_coedited
2959659217,839216423,1049,Devin,closed,2025-03-31T07:14:51Z,2025-03-31T07:38:02Z,2025-03-31T07:38:02Z,0,1,0,S1_Human_reviewed
3093727675,119536149,15,Devin,closed,2025-05-27T12:17:57Z,2025-05-27T12:28:12Z,2025-05-27T12:28:12Z,0,1,0,S1_Human_reviewed
3093998097,941289933,452,Devin,closed,2025-05-27T13:42:04Z,2025-05-29T14:09:54Z,2025-05-29T14:09:54Z,1,1,1,S2_Human_coedited
3126336730,283046497,61443,Devin,closed,2025-06-07T02:55:31Z,2025-06-14T00:00:28Z,2025-06-14T00:00:28Z,1,1,1,S2_Human_coedited
2971334427,350360184,20541,Devin,closed,2025-04-04T05:45:37Z,,2025-04-04T13:39:55Z,0,1,0,S1_Human_reviewed
3079989476,127246132,4383,Devin,closed,2025-05-21T12:01:38Z,2025-05-22T10:32:21Z,2025-05-22T10:32:21Z,0,1,0,S1_Human_reviewed
3080755100,400215964,8361,Devin,closed,2025-05-21T16:05:31Z,2025-05-21T16:22:27Z,2025-05-21T16:22:27Z,0,1,0,S1_Human_reviewed
3080765979,400215964,8362,Devin,closed,2025-05-21T16:08:50Z,2025-05-21T17:12:23Z,2025-05-21T17:12:23Z,0,1,0,S1_Human_reviewed
3080893219,425803244,2716,Devin,closed,2025-05-21T17:04:21Z,2025-05-21T18:22:17Z,2025-05-21T18:22:17Z,0,1,0,S1_Human_reviewed
3080948143,350360184,21444,Devin,closed,2025-05-21T17:24:45Z,2025-05-21T20:10:28Z,2025-05-21T20:10:28Z,0,1,1,S2_Human_coedited
3081084190,965250949,166,Devin,closed,2025-05-21T18:26:52Z,2025-05-21T18:45:53Z,2025-05-21T18:45:53Z,1,1,1,S2_Human_coedited
3070322024,350360184,21374,Devin,closed,2025-05-17T04:28:35Z,2025-05-17T21:05:45Z,2025-05-17T21:05:45Z,0,1,0,S1_Human_reviewed
2780834098,886899801,67,Devin,closed,2025-01-10T18:33:15Z,2025-01-10T22:38:22Z,2025-01-10T22:38:22Z,1,1,0,S1_Human_reviewed
3021459305,350360184,20983,Devin,closed,2025-04-26T04:14:07Z,2025-04-28T03:00:03Z,2025-04-28T03:00:03Z,0,1,0,S1_Human_reviewed
2967058029,496817075,3574,Devin,closed,2025-04-02T17:13:24Z,2025-04-02T17:44:50Z,2025-04-02T17:44:50Z,1,1,0,S1_Human_reviewed
2967427975,352436122,3269,Devin,closed,2025-04-02T20:06:14Z,2025-04-04T17:21:52Z,2025-04-04T17:21:52Z,0,1,1,S2_Human_coedited
3135158075,965250949,339,Devin,closed,2025-06-11T00:45:49Z,2025-06-16T00:03:09Z,2025-06-16T00:03:09Z,1,1,1,S2_Human_coedited
3197688149,839216423,2312,Devin,closed,2025-07-03T01:48:34Z,2025-07-03T01:54:14Z,2025-07-03T01:54:14Z,0,1,0,S1_Human_reviewed
2999859413,496817075,3674,Devin,closed,2025-04-16T14:35:05Z,2025-04-16T15:03:37Z,2025-04-16T15:03:37Z,1,1,0,S1_Human_reviewed
2999960901,352436122,3333,Devin,closed,2025-04-16T15:10:40Z,2025-04-16T15:13:06Z,2025-04-16T15:13:06Z,0,1,0,S1_Human_reviewed
3067624914,577975610,1370,Devin,closed,2025-05-16T00:09:57Z,2025-05-16T18:33:25Z,2025-05-16T18:33:25Z,0,1,0,S1_Human_reviewed
3063471538,400215964,8303,Devin,closed,2025-05-14T15:13:13Z,2025-05-14T15:29:33Z,2025-05-14T15:29:33Z,0,1,0,S1_Human_reviewed
3063938472,371644903,918,Devin,closed,2025-05-14T18:23:39Z,,2025-05-15T14:19:39Z,1,1,0,S1_Human_reviewed
3064080896,283046497,60279,Devin,closed,2025-05-14T19:31:24Z,2025-05-14T22:25:59Z,2025-05-14T22:25:59Z,1,1,0,S1_Human_reviewed
2830759283,778416670,14,Devin,closed,2025-02-04T16:33:30Z,2025-02-04T21:57:18Z,2025-02-04T21:57:18Z,1,1,1,S2_Human_coedited
2831233724,890643060,31,Devin,closed,2025-02-04T20:32:44Z,2025-02-04T20:52:47Z,2025-02-04T20:52:47Z,0,1,0,S1_Human_reviewed
2831826191,95743138,3893,Devin,closed,2025-02-05T04:07:07Z,2025-02-06T06:16:30Z,2025-02-06T06:16:30Z,1,1,1,S2_Human_coedited
3038390136,283046497,59648,Devin,closed,2025-05-05T01:21:05Z,,2025-05-13T15:28:48Z,1,1,0,S1_Human_reviewed
3101067838,392768635,2044,Devin,closed,2025-05-29T17:57:52Z,,2025-06-07T15:16:30Z,1,1,0,S1_Human_reviewed
3101533148,352436122,3530,Devin,closed,2025-05-29T21:30:01Z,2025-05-29T23:16:36Z,2025-05-29T23:16:36Z,0,1,0,S1_Human_reviewed
3143212422,400215964,8514,Devin,closed,2025-06-13T11:07:35Z,2025-06-13T12:31:26Z,2025-06-13T12:31:26Z,0,1,1,S2_Human_coedited
3011870485,941289933,269,Devin,closed,2025-04-22T18:54:08Z,2025-04-22T19:26:28Z,2025-04-22T19:26:28Z,0,1,1,S2_Human_coedited
3012246879,352436122,3375,Devin,closed,2025-04-22T22:14:58Z,2025-04-25T00:10:08Z,2025-04-25T00:10:08Z,1,1,1,S2_Human_coedited
2805690384,178976529,5194,Devin,closed,2025-01-23T01:33:19Z,2025-01-23T01:48:15Z,2025-01-23T01:48:15Z,0,1,0,S1_Human_reviewed
3172616024,400215964,8581,Devin,closed,2025-06-24T16:35:34Z,,2025-07-05T15:03:34Z,1,1,0,S1_Human_reviewed
3025724472,283046497,59129,Devin,closed,2025-04-28T18:03:01Z,,2025-05-14T16:39:16Z,1,1,1,S2_Human_coedited
3026199338,941289933,315,Devin,closed,2025-04-28T20:57:34Z,2025-04-29T02:10:39Z,2025-04-29T02:10:39Z,0,1,0,S1_Human_reviewed
2947683935,941289933,112,Devin,closed,2025-03-25T20:29:44Z,2025-03-25T20:34:58Z,2025-03-25T20:34:58Z,0,1,0,S1_Human_reviewed
2948031260,591435512,515,Devin,closed,2025-03-26T00:09:14Z,2025-03-26T04:26:27Z,2025-03-26T04:26:27Z,1,1,0,S1_Human_reviewed
2950236074,764642350,577,Devin,closed,2025-03-26T16:47:01Z,2025-04-04T02:39:45Z,2025-04-04T02:39:45Z,0,1,1,S2_Human_coedited
2788029019,894659403,224,Devin,closed,2025-01-14T18:40:33Z,2025-01-15T14:47:52Z,2025-01-15T14:47:53Z,0,1,1,S2_Human_coedited
3160733700,496817075,3933,Devin,closed,2025-06-19T15:36:04Z,2025-06-19T16:17:07Z,2025-06-19T16:17:07Z,0,1,0,S1_Human_reviewed
3239221395,577975610,1523,Devin,closed,2025-07-17T11:29:27Z,2025-07-17T17:35:41Z,2025-07-17T17:35:41Z,0,1,0,S1_Human_reviewed
2893733497,430749584,6800,Devin,closed,2025-03-04T10:28:16Z,,2025-03-10T06:32:42Z,1,1,0,S1_Human_reviewed
3007049461,352436122,3358,Devin,closed,2025-04-20T14:26:29Z,2025-04-20T14:47:45Z,2025-04-20T14:47:45Z,1,1,1,S2_Human_coedited
3151982889,839216423,2036,Devin,closed,2025-06-17T04:08:02Z,2025-06-17T04:38:28Z,2025-06-17T04:38:28Z,0,1,0,S1_Human_reviewed
3152681524,839216423,2047,Devin,closed,2025-06-17T09:00:53Z,2025-06-18T08:40:37Z,2025-06-18T08:40:37Z,1,1,1,S2_Human_coedited
3154144169,913914262,292,Devin,open,2025-06-17T16:50:13Z,,,1,1,0,S1_Human_reviewed
2920270644,254328371,3695,Devin,closed,2025-03-14T13:40:28Z,2025-03-18T11:17:17Z,2025-03-18T11:17:17Z,1,1,1,S2_Human_coedited
2920356295,254328371,3700,Devin,closed,2025-03-14T14:14:41Z,2025-05-13T15:53:21Z,2025-05-13T15:53:21Z,0,1,1,S2_Human_coedited
2920388738,254328371,3702,Devin,closed,2025-03-14T14:25:50Z,2025-04-09T20:22:39Z,2025-04-09T20:22:39Z,0,1,1,S2_Human_coedited
2920415625,254328371,3704,Devin,closed,2025-03-14T14:35:48Z,2025-03-19T15:52:28Z,2025-03-19T15:52:28Z,1,1,1,S2_Human_coedited
2920442892,254328371,3706,Devin,closed,2025-03-14T14:45:48Z,2025-05-23T20:54:01Z,2025-05-23T20:54:01Z,1,1,1,S2_Human_coedited
2876371914,283046497,54663,Devin,closed,2025-02-24T23:06:53Z,2025-02-24T23:38:38Z,2025-02-24T23:38:38Z,0,1,0,S1_Human_reviewed
2876533575,212465715,3651,Claude_Code,closed,2025-02-25T00:48:56Z,,2025-02-28T19:48:43Z,1,0,0,S1_Human_reviewed
2888657232,938717878,126,Claude_Code,open,2025-03-01T06:33:05Z,,,1,0,0,S1_Human_reviewed
2892364501,707441527,1592,Claude_Code,open,2025-03-03T21:33:32Z,,,1,0,0,S1_Human_reviewed
3165662397,992755069,144,Claude_Code,open,2025-06-22T04:55:44Z,,,1,0,0,S1_Human_reviewed
3276585540,671269505,13125,Claude_Code,open,2025-07-30T11:00:10Z,,,1,0,0,S1_Human_reviewed
3253582273,914048456,953,Claude_Code,closed,2025-07-22T17:54:54Z,,2025-07-22T18:03:07Z,1,0,0,S1_Human_reviewed
3150229181,998428732,62,Claude_Code,closed,2025-06-16T14:26:02Z,2025-06-16T15:12:16Z,2025-06-16T15:12:16Z,1,0,0,S1_Human_reviewed
3212306696,890668799,2307,Claude_Code,closed,2025-07-08T12:13:09Z,,2025-07-11T15:06:15Z,1,0,0,S1_Human_reviewed
2909640593,938859604,195,Claude_Code,closed,2025-03-11T08:41:22Z,,2025-03-12T13:09:22Z,1,0,0,S1_Human_reviewed
3226401427,309730396,5568,Claude_Code,closed,2025-07-13T10:51:49Z,,2025-07-17T13:55:28Z,1,0,0,S1_Human_reviewed
3125046151,265001214,3418,Copilot,open,2025-06-06T15:00:51Z,,,1,0,0,S1_Human_reviewed
3174774896,595221457,711,Copilot,closed,2025-06-25T08:44:09Z,,2025-07-10T13:36:48Z,1,0,0,S1_Human_reviewed
3175189078,322043759,1705,Copilot,closed,2025-06-25T10:53:52Z,,2025-06-25T11:06:47Z,1,0,0,S1_Human_reviewed
3210960716,867014724,217,Copilot,closed,2025-07-08T04:18:46Z,,2025-07-28T05:19:08Z,1,0,0,S1_Human_reviewed
3210965204,732798198,230,Copilot,closed,2025-07-08T04:21:51Z,2025-07-08T04:53:10Z,2025-07-08T04:53:11Z,1,0,0,S1_Human_reviewed
3078424351,192577707,553,Copilot,closed,2025-05-20T23:10:21Z,,2025-05-22T16:24:03Z,1,0,0,S1_Human_reviewed
3231319881,766925713,445,Copilot,closed,2025-07-15T08:25:41Z,,2025-07-15T09:36:21Z,1,0,0,S1_Human_reviewed
3121041195,553096985,192,Copilot,open,2025-06-05T12:30:51Z,,,1,0,0,S1_Human_reviewed
3195621098,262395224,30376,Copilot,closed,2025-07-02T11:45:04Z,,2025-07-02T13:18:25Z,1,0,0,S1_Human_reviewed
3106490593,264303818,1999,Copilot,closed,2025-06-01T03:32:13Z,,2025-06-11T14:42:54Z,1,0,0,S1_Human_reviewed
3088730956,151148482,6686,Copilot,closed,2025-05-24T21:06:01Z,2025-05-24T21:25:38Z,2025-05-24T21:25:38Z,1,0,0,S1_Human_reviewed
3262668155,151148482,6822,Copilot,open,2025-07-25T09:55:55Z,,,1,0,0,S1_Human_reviewed
3273532426,960453688,75,Copilot,closed,2025-07-29T12:51:32Z,,2025-07-29T15:56:00Z,1,0,0,S1_Human_reviewed
3084356238,22855240,24671,Copilot,closed,2025-05-22T19:26:50Z,,2025-05-22T19:33:48Z,1,0,0,S1_Human_reviewed
3276763092,679784368,1808,Copilot,open,2025-07-30T12:03:09Z,,,1,1,0,S1_Human_reviewed
3074419224,569233100,744,Copilot,closed,2025-05-19T16:33:09Z,,2025-05-19T16:36:20Z,1,0,0,S1_Human_reviewed
3074595642,873769849,153,Copilot,closed,2025-05-19T17:47:12Z,2025-05-19T18:18:05Z,2025-05-19T18:18:05Z,1,0,0,S1_Human_reviewed
3074744894,649628862,21,Copilot,closed,2025-05-19T18:56:11Z,,2025-05-20T06:30:59Z,1,0,0,S1_Human_reviewed
3074776256,17620347,62000,Copilot,closed,2025-05-19T19:12:05Z,,2025-05-19T22:36:36Z,1,0,0,S1_Human_reviewed
